學年度,設立別,學校類別,學校統計處代碼,學校名稱,當學年度全校總量內核定新生招生名額(A),當學年度全校新生保留入學資格人數(B),當學年度全校總量內新生招生核定名額之實際註冊人數(C),當學年度全校境外(新生)學生實際註冊人數(D),當學年度全校新生註冊率(％)E=〔(C+D)/(A-B+D)〕*100％,當學年度全校招生特色說明
114,私立,技專校院,1055,中華醫事科技大學,2428,0,1673,156,70.78,"創校57週年的中華醫大,一向來強調全方位的教育理念,教育目標除了專業知能的發展外,也重視學生人文素養與社會關懷精神的啟發,以培養能夠適應多元社會變遷能力的青年為職志。因此,不但提供多元化的學習環境,包括知性發展、語文思考能力表達、正確的工作態度,並訓練其獨立的人格、穩定的情緒、強健的體魄與團隊合作精神,讓學生能伸展觸角,作廣泛涉獵,達成全人教育功能,增進其競爭力與發展潛能。歷年來本校學生在醫檢師、護理師、營養師、食品技師等國家考試中,及格率屢創新高；安全衛生管理師、疾病分類員、中餐烹飪、西點烘焙、檢驗分析、托育人員、美容師等証照技能檢定考亦捷報頻傳。校內學生社團蓬勃發展,學生參與度高,在社團活動中快樂成長學習,值得一提的是,本校運動風氣興盛,重視強建體魄之鍛練,因此田徑代表隊健兒年年都在全國大專運動會上大放異彩。"
114,私立,技專校院,1056,東南科技大學,765,2,565,558,85.01,"1.八輔合一,全人發展：透過融滲式教學在專業與博雅通識課程,融入品德教育達到教育於無形目的,藉由資訊系統進行學生學習歷程與輔導個別化紀錄,建立適性輔導系統並發揮輔導綜效。2.建構國際化教學品保系統：維護學生受教權,各系皆參與IEET工程與科技教育認證並與國際接軌,學生學習品質管制則實施「123」畢業門檻,即學生在畢業前必須取得1系修業規定；2張微學程證明書；3類證照-外語、專業、資訊證照。3.跨領域多元學習：經由多元多樣的八類跨領域微學程及數位科技微學程之修課,進而提升創新創意,成就多元發展人生。4.職能課程結合專業證照：透過職能或專業實務課程,輔導學生考取含金量高之專業證照,學術科原場地考試,提高證照通過率。5.學用合一之總整課程與專業實務實習：業師進行協同教學,透過完整就業導向課程、證照輔導與學期制或學年制專業實務實習,以及產業導向之實務專題製作,成為優質專業技術人才,無縫接軌職場。"
114,私立,技專校院,1057,德明財經科技大學,1031,0,761,0,73.81,"1.秉持「篤信好學」校訓,致力品格教育、學程化課程設計,培育財金、商管、資訊之跨領域專長人才,提升就業競爭力。2.以數位科技與永續發展為主軸之新商務大學。3.推動就業學程、產學合作及校外專業實習,鼓勵學生取得證照,落實就業接軌。4.通過教育部113學年度科技大學校務類評鑑；112學年度系所評鑑全數通過「台評會大專校院教學品保服務計畫」。5.通過教育部111學年度推動技專校院實習課程績效評量。6.榮獲企業最愛私立科大財經學群第一名、台北市私立科大第一名；全國私立技專校院財務穩健第五名。7.榮獲「三好校園實踐學校」、「燈塔學校」。8.自2017至今「學生會」及社團年年獲獎成績亮眼。9.取得雙聯學位學生人數為北部公私立技專校院第二名。"
114,私立,技專校院,1060,南開科技大學,738,0,462,183,70.03,"(一)獎助學金優渥：提供超過三千萬元之新生入學獎學金。(二)辦學績效卓越：本校連續十二年獲教育部教學卓越大學獎勵,並獲高等教育深耕計畫、USR大學社會責任計畫等獎勵,中部私立科大第一。(三)交通路線便捷：本校距台中火車站及高鐵站約30分鐘車程,擁有中彰投縣市多條便捷之客運班車,台中市108路公車及彰化客運17路更以本校為起迄站,可直通台中火車站、一中街商圈及彰化火車站。(四)學習環境優質：校園建置高速光纖及無線網路與全e化冷氣教室,採生動活潑的互動式教學。(五) 三涯輔導完善：推動學涯、職涯與生涯三面向輔導,提升學生學習力、強化專業技能、增進就業競爭力。(六)生活設施周全：完善的冷氣網路套房式宿舍,提供舒適便利的生活空間。"
114,私立,技專校院,1061,中華學校財團法人中華科技大學,1127,0,677,195,65.96,"本校配合政府培育高科技與管理人才之教育政策為依歸,秉持「誠正法新」之校訓,配合國家建設及產業發展之需要,培育科技與人文兼備之專門人才,以服務國家社會為宗旨,衍生出辦學理念為「落實技職教育、創新工商科技、推展全人教育」。本校定位為實務教學型科技大學,並以「培育具注重職業倫理、敬業精神、人文關懷的科技與專業人才」為教育目標,同時以「成為一所優質教學與產學合作具特色之科技大學」為發展願景。本校特別著重公民力、就業力與創造力等基本素養能力之養成,搭配相關課程訂定專業能力及社會能力等所需之核心能力,建立優質特色課程,並結合5G通訊傳輸技術之發展,推動數位化課程教學,以提升學校成效。同時藉由各項教學資源運用、產學鏈結、以及畢業能力檢核,期使學生畢業後能在工程、健康生活、管理、航空等領域發光發熱,以全面提昇學生就業競爭力。"
114,私立,技專校院,1062,僑光科技大學,2256,1,1730,84,77.55,僑光科技大學招生特色：  1.環境優越便利  2.深耕技職教育  3.大四全年實習  4.就業百分百  5.強調特色教學、點亮技職光芒
114,私立,技專校院,1063,廣亞學校財團法人育達科技大學,1204,3,851,272,76.24,"本校以智慧科技、觀光休閒及健康生活等三大領域為發展主軸,目前設有三個學院11系及1個學位學程：(一)科技創新學院下設資訊管理系、多媒體與遊戲設計系、物聯網工程與應用學士學位學程、智慧機電工程與應用系；(二)人文管理學院下設行銷與流通管理系、應用日語系、幼兒保育系、社會工作系；(三)休閒創意學院下設觀光休閒管理系、休閒運動管理系、餐旅經營系、時尚造型設計系。  本校推動跨領域學分學程,推動一證多照,開設證照輔導課程及輔導考照措施,搭配證照獎學金,期使畢業生擁有文憑外,亦能擁有多張專業證照,另與知名優質企業產學合作,推動學生全面實習,無縫接軌就業,畢業生就業率達8成以上。在國際化方面,本校選送學生進行海外實習、積極推動「國際雙聯學制」、參與國際競賽、短期研修及海外志工服務,藉以精進學生之專業技能、拓展國際視野,強化國際移動力,最終達成「國際育達人」之教育目標。"
114,私立,技專校院,1064,美和學校財團法人美和科技大學,1665,0,1195,0,71.77,"一、培養學生新五倫好品德與五靜好習慣  二、推動適性教學  三、推動特色翻轉課程  四、發展人工智慧照顧課程  五、實施同儕及夜間課業輔導  六、推展專業英語課程(ESP)、專業學術英語課程(ESAP)  七、開設英語、越語及日語等外語課程,提升就業競爭力  八、推動海外英、日語遊學,促進國際移動力  九、辦理新南向產學合作專班及設立國際專修部"
114,私立,技專校院,1065,吳鳳科技大學,1477,0,888,255,65.99,"本校以「安全」為發展核心,積極建構「安全科技」「安全數位」「安全照顧」三領域,計有3學院12系4碩士班,為嘉義地區第一所,也是唯一一所科技大學,以培育專業能力與人文素養兼備、具有國際觀的時代菁英、注重研究創新與社會服務的學能為用。辦學上不斷的全方位扎根,提升教學設備和產業一致,藉由企業資源導入,縮短學用落差,提供學生厚實的學習機制,致力於「畢業即就業」,讓學生成為業界最喜愛任用的員工,是我們一直努力在做與進行的目標。辦學績效卓越務實如后：  1.技能檢定/訓練場所數量雲嘉南第一,高達57種類別,14種專業能力認證教室,產學合作教育訓練中心數量雲嘉南第一。  2.技職傑出證照達人獎12連霸。  3.消防人才培育第一,消防專業證照、特考歷年共錄取560名；  4.近3年學生參加國內外競賽與獲獎共計523件。"
114,私立,技專校院,1069,修平學校財團法人修平科技大學,1129,0,659,217,65.08,"本校前身為台中「樹德工專」,為工科起家之中部優質學府。民國100年升格科大後更名為「修平科技大學」,培育大台中地區學子已逾半世紀。本校特色如下：1.培育百工百業人才：本校設有工程學院、管理學院及觀光與創意學院等。無論就基礎工程工業人才建構,科技時代金融服務產業骨幹栽培,新興觀光產業與文化精英涵養等,都能提供各面向教育資源,孕育學生專業知能以注入社會新血能量。2.在職可進修,修習可兼職：本校提供各種學制,除日間部外,另有四技進修部與二技進修部,可於夜間或週六日上課,讓仍需工作者有機會同時進修學業；同時本校是全台唯一坐落於工業區之科技大學,學生就近兼職機會更多,實為就讀本校之附加利益。3.校外實習累積職場競爭力：本校提供知名大企業實習以增進實務經驗,或者海外實習/研習以拓展國際視野,為學生儲備未來職場不被取代的優勢。"
114,私立,技專校院,1070,長庚學校財團法人長庚科技大學,2173,1,2157,14,99.31,"1.本校辦學績優,深受學生、家長與社會各界肯定：(1)系所通過台灣評鑑協會教學品保評鑑認證,教學品質備受讚譽。(2)獲《遠見雜誌》「2025台灣最佳大學排行榜」,獲私立大學綜合績效全國第13名、技專校院蟬聯第7名、醫學大學蟬聯全國第5名。(3)114學年全校新生註冊率達99.31%。  2.本校設林口及嘉義兩校區,「四技日間部」設護理系、幼兒保育系、化妝品應用系、保健營養系；「二技日間部」設護理系、高齡暨健康照護管理系、呼吸照護系、化妝品應用系、幼兒保育系；「二技進修部」設護理系、高齡暨健康照護管理系、幼兒保育系；「研究所」設高齡暨健康照護管理研究所、健康產業科技研究所、幼保系碩士班、護理系碩士班及碩士在職專班。  3.招生專線林口校區03-2118999轉5533(日間部)、5605(進修部)。嘉義校區05-3628800轉2361(日間部)、2371(進修部)。"
114,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,2789,0,1852,97,67.53,"本校辦學特色分為：1.一畢二語三獎四證之教學方針、2.產業導向之務實教學系統及規劃、3.適性揚才：實習職涯發展分流學習、4.拓展提升學生國際視野及移動力、5.培養創新實踐能力、6.型塑品德適性輔導,完善就學協助及7.科技潮流融入實務教學。"
